course_code,subject,course_number,course_name,credits,description,prerequisites,credit_restrictions,gen_ed,total_students,total_sections,overall_gpa
PS 375,PS,375,Feminist Political Theory,3 Hours,"Provides analysis of how insights from liberal, Marxist, and post-structural political theory traditions shape contemporary feminist political theory. Examines how different epistemological arguments shape political analysis and uses those insights to explore the political forces that make us into gendered and racialized people. Explores how different traditions of thinking in feminist political theory generate different accounts of justice and political transformation. Credit is not given for both PS 375 and GWS 350.",,Credit is not given for both PS 375 and GWS 350.,,,,
PS 376,PS,376,American Political Theory,3 Hours,"Surveys American political thought from colonial times to the present. Prerequisite: PS 270, six hours of Political Science credit, or consent of instructor.","Prerequisite: PS 270, six hours of Political Science credit, or consent of instructor.",,,,,
PS 377,PS,377,Topics Contemp Pol Theory,3 Hours,"Examines specific topics and writers of contemporary political theory. Recent themes have included conceptions of power, rights, justice, and radical political thought. May be repeated to a maximum of 9 hours. Prerequisite: PS 270, six hours of Political Science credit, or consent of instructor.","Prerequisite: PS 270, six hours of Political Science credit, or consent of instructor.",,,,,
PS 378,PS,378,Philosophies of Law,3 Hours,"Surveys theoretical debates about the nature, source, and authority of law. Examines various philosophical accounts of law, different kinds of law, the relationship between law and justice, the interpretation of law, and the role of law in dynamics of justice and oppression. Prerequisite: PS 170, PS 270, or instructor approval.","Prerequisite: PS 170, PS 270, or instructor approval.",,,,,
PS 379,PS,379,Intl Rel & Domestic Politics,3 Hours,"Examines conceptual linkages between international relations and domestic politics. Emphasizes theoretical explanations of and empirical evidence for these linkages. Prerequisite: PS 280 or PS 281, or six hours of Political Science credit, or consent of instructor.","Prerequisite: PS 280 or PS 281, or six hours of Political Science credit, or consent of instructor.",,,,,
PS 380,PS,380,International Cooperation,3 Hours,"A study of cooperation among states. Cooperation dilemmas and their solutions, with focus on institutional arrangements that are aimed to facilitate cooperation among states. Prerequisite: PS 280 or PS 281, six hours of Political Science credit, or consent of instructor.","Prerequisite: PS 280 or PS 281, six hours of Political Science credit, or consent of instructor.",,,,,
PS 381,PS,381,International Relations of East Asia,3 Hours,"Examines the salient issues and dynamics that structure the international relations of East Asia, which includes China, Taiwan, Japan, and the two Koreas. This course examines both theoretical and empirical approaches to understanding the dynamic, yet stable nature of East Asian international relations. The central theme of this course is to examine whether the region is moving towards increasing conflict or cooperation. Prerequisite: PS 240 or PS 241, or at least six hours of Political Science credit, or consent of instructor.","Prerequisite: PS 240 or PS 241, or at least six hours of Political Science credit, or consent of instructor.",,,,,
PS 382,PS,382,Intl Political Economy,3 Hours,"Examines the interaction between international politics and economics; locates ideologies and practices in the context of international economic relations. Considers such topics as international trade, the global monetary order, multi-national corporations, economic aid relationships, and food and energy politics. Prerequisite: PS 280 or PS 283, six hours of Political Science credit, or consent of instructor.","Prerequisite: PS 280 or PS 283, six hours of Political Science credit, or consent of instructor.",,,,,
PS 383,PS,383,Politics of Terrorism,3 Hours,"The dynamics of material asymmetry characterize wars involving the United States since World War II, from Vietnam to Afghanistan, and offer a framework for understanding the struggle against al Qaeda, ISIS, and the future of the War on Terrorism. This course explores the strategies of both sides of an asymmetric conflict, especially the weaker actor. How do terrorists, insurgents, guerrillas, revolutionaries, and freedom fighters design strategies to achieve their goals against powerful states? Credit is not given toward graduation for PS 383 if credit for PS 300 Section T (Special Topics: Terrorism) has already been earned. Prerequisite: PS 100. Restricted to sophomore, junior, or senior standing.",Prerequisite: PS 100.,Credit is not given toward graduation for PS 383 if credit for PS 300 Section T (Special Topics: Terrorism) has already been earned.,,,,
PS 384,PS,384,Politics of Globalization,3 Hours,"Examines the basic concepts and politics associated with the emergence of the global society. This course evaluates divergent theoretical explanations for the emergence of global politics, as well as how and why the global society governs itself. It examines the strengths and shortcomings of the nation-state, markets, and democratization as responses to the imperatives of order, welfare, and legitimacy. Prerequisite: PS 280 or PS 283, six hours of Political Science credit, or consent of instructor.","Prerequisite: PS 280 or PS 283, six hours of Political Science credit, or consent of instructor.",,,,,
PS 385,PS,385,Politics of the European Union,3 Hours,"Considers the history of the European Union and its current functions and operations. Focuses on the ongoing process of political and cultural integration. Consists of sections in Illinois and abroad, interacting extensively via the worldwide web. Same as EURO 385, FR 385, and GER 385. Prerequisite: PS 240 or PS 241, six hours of Political Science credit, or consent of instructor; cross-listings require language training appropriate for enrollment in the respective overseas programs.","Prerequisite: PS 240 or PS 241, six hours of Political Science credit, or consent of instructor; cross-listings require language training appropriate for enrollment in the respective overseas programs.",,,,,
PS 386,PS,386,International Law,3 Hours,"Analyzes the concepts and bases of public international law. Topics include sources and subjects of international law, as well as issues of jurisdiction, territory, law of the sea, and use of military force. Prerequisite: PS 280 or PS 283, six hours of Political Science credit, or consent of instructor.","Prerequisite: PS 280 or PS 283, six hours of Political Science credit, or consent of instructor.",,,,,
PS 387,PS,387,National Security Policy,3 Hours,"Examines principal theories of international security and evaluates their capacity to explain the security behavior of states and other key international actors. Prerequisite: PS 280 or PS 283, six hours of Political Science credit, or consent of instructor.","Prerequisite: PS 280 or PS 283, six hours of Political Science credit, or consent of instructor.",,,,,
PS 389,PS,389,International Communications,3 Hours,Same as MACS 389. See MACS 389.,,,,,,
PS 390,PS,390,American Foreign Policy,3 Hours,"Considers the major foreign policy decisions currently confronting the United States government: analyzes their background, principal issues, and alternative actions, as well as the policy formulation process. Prerequisite: PS 280 or PS 283, six hours of Political Science credit, or consent of instructor.","Prerequisite: PS 280 or PS 283, six hours of Political Science credit, or consent of instructor.",,,,,
PS 391,PS,391,Soviet & Post-Sov Foreign Pol,3 Hours,"Surveys Soviet and Post-Soviet foreign policy from 1917 to the present, with emphasis upon the forces shaping this policy; special attention to the interplay of ideology and national interest in policy formulation. Prerequisite: PS 280 or PS 283, six hours of Political Science credit, or consent of instructor.","Prerequisite: PS 280 or PS 283, six hours of Political Science credit, or consent of instructor.",,,,,
PS 392,PS,392,Intl Organizations&Regionalism,3 Hours,"Examines regionalism and regional international organizations and their consequences for multilateralisim cooperation, and conflict. Prerequisite: PS 280.",Prerequisite: PS 280.,,,,,
PS 393,PS,393,Diplomatic Studies Practicum,4 Hours,"Practical introduction to the study of international organizations, consisting of three parts: academic modules in Urbana-Champaign; guest lectures and site visits in Vienna, Austria, and field trips TBA; and a final research paper based on fieldwork in Vienna, extending into late June. Enrollment requires prior admission to the Vienna Diplomatic Program.",,,,,,
PS 394,PS,394,Crisis Diplomacy,3 Hours,"A comparative study of foreign policy decision-making and diplomacy among the major states from 1816-1948 with a focus on crisis bargaining, management, and escalation. Foreign relations of Britain, France, Germany, Russia, Italy, Japan, and the United States are covered in light of international relations theories. Emphasis is placed on how domestic political struggles, like those between hard liners and accommodationists, and external factors, like alliances and international norms, affect decision-making. Comparisons are made between those crises that are peacefully settled and those that escalate to war and/or get out of control. Prerequisite: PS 280, PS 281, PS 283, or consent of instructor.","Prerequisite: PS 280, PS 281, PS 283, or consent of instructor.",,,,,
PS 395,PS,395,International Organization,3 Hours,"Examines the development of basic principles underlying world organization; also considers the principles, structure, methods, and operation of international governmental institutions. Gives special attention to the United Nations and related agencies and to their evolution from the League of Nations system. Prerequisite: PS 280 or PS 281 or PS 283, six hours of Political Science credit, or consent of instructor.","Prerequisite: PS 280 or PS 281 or PS 283, six hours of Political Science credit, or consent of instructor.",,,,,
PS 396,PS,396,International Conflict,3 Hours,"Examines the conditions that promote war and peace between states. General topics covered are: historical patterns in warfare; causes of war, including arms races and power distributions; outcomes of war; and approaches to peace. Prerequisite: PS 280 or PS 281 or PS 283, six hours of Political Science credit, or consent of instructor.","Prerequisite: PS 280 or PS 281 or PS 283, six hours of Political Science credit, or consent of instructor.",,,,,
PS 397,PS,397,Authoritarian Regimes,3 Hours,"Examines the various aspects of the politics in authoritarian regimes: their emergence and breakdown, the policy choices and institutions typically adopted, leadership change, and the theories that explain them. Historical case studies and statistical data will be used to examine real-world cases. Prerequisite: PS 240 or PS 241; or six hours of Political Sciences credit; or consent of instructor.",Prerequisite: PS 240 or PS 241; or six hours of Political Sciences credit; or consent of instructor.,,,,,
PS 398,PS,398,Strategic Interntl Relations,3 Hours,"Examination of basic concepts and tools for analyzing foreign policy and understanding international politics and economy. Simple game-theoretic models will be used to explore the logic and the mechanisms behind key policy issues in international economy, cooperation, security, and institutions. Prerequisite: PS 280 or PS 281; or six hours of Political Sciences credit; or consent of instructor.",Prerequisite: PS 280 or PS 281; or six hours of Political Sciences credit; or consent of instructor.,,,,,
PS 399,PS,399,Politics of International Treaties,3 Hours,Treaties are agreements between sovereign states governed by international law. This course examines why countries commit to treaties and why they comply with them. It will provide advanced undergraduate students with the opportunity to read a range of scholarly works on international agreements and to conduct their own research on related topics. Prerequisite: PS 280.,Prerequisite: PS 280.,,,,,
PS 408,PS,408,Islam & Politics in Mid. East,3 or 4 Hours,Same as REL 408 and SAME 408. See REL 408.,,,,,,
PS 413,PS,413,"Sex, Power and Politics",3 or 4 Hours,Same as GWS 478. See GWS 478.,,,,,,
PS 415,PS,415,Europe and the Mediterranean,3 or 4 Hours,Same as EURO 415 and ITAL 415. See EURO 415.,,,,,,
PS 418,PS,418,Language & Minorities in Europe,3 or 4 Hours,"Same as EURO 418, FR 418, GER 418, ITAL 418, LING 418, SLAV 418, and SPAN 418. See FR 418.",,,,,,
PS 441,PS,441,The Politics of Climate Change in Developing States,"3 Hours
3 undergraduate hours. No graduate credit.","How does climate change affect politics in the developing world? How do domestic and international actors confront the challenges of a warming world? What explains different strategies for mitigating climate change? This upper-level political science course equips students to answer these questions by introducing key concepts in climate politics and development discourse. Topics include climate migration, conflict, adaptation and mitigation, and the global energy transitions. 3 undergraduate hours. No graduate credit. Prerequisite: PS 280 or PS 281 or PS 283, or at least six hours of Political Science credit, or consent of the instructor.","Prerequisite: PS 280 or PS 281 or PS 283, or at least six hours of Political Science credit, or consent of the instructor.",No graduate credit.,,,,
PS 456,PS,456,Democracy and Identity,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","A normative and empirical examination of the special issues surrounding the development and maintenance of democracy in plural societies. Analyzes the impact of racial, ethnic and religious diversity on citizenship, civil rights, political institutions and public policy, as well as on democratic stability more generally, in established and newly emergent democracies. 3 undergraduate hours. 4 graduate hours. Prerequisite: Consent of instructor.",Prerequisite: Consent of instructor.,,,,,
PS 457,PS,457,Dem Gov in a Global Setting,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","Examination of the basic concepts and politics associated with the emergence of a global society. Students evaluate competing explanations for the emergence of this new politics and how and why the global society governs itself. It examines the strengths and weaknesses of the nation-state, markets, and democratization as responses, respectively, to the imperatives or order, welfare, and legitimacy in the governance of world's peoples and states. 3 undergraduate hours. 4 graduate hours. Prerequisite: Consent of instructor.",Prerequisite: Consent of instructor.,,,,,
PS 458,PS,458,Forced Migration and Refugees,"3 Hours
3 undergraduate hours. No graduate credit.","Internal and cross-border forced displacement are at historic levels. Who is a migrant, who is a refugee, and who makes those determinations? Why do people seek refuge, where do they go, and will they return home? Which countries and institutions should aid and host refugees, and do they? Do humanitarians meet refugees’ needs? This course is designed to answer these questions and others by examining the causes, dynamics, and consequences of forced migration. 3 undergraduate hours. No graduate credit. Prerequisite: PS 100. Not intended for students with Freshman class standing.",Prerequisite: PS 100.,No graduate credit.,,,,
PS 480,PS,480,Energy and Security,3 or 4 Hours,Same as GLBL 480 and NPRE 480. See NPRE 480.,,,,,,
PS 481,PS,481,Non-State Violent Actors in World Politics,"3 Hours
3 undergraduate hours. No graduate credit.","Examines the life-cycles of violent non-state actors (VNSAs), like ISIS, Sudan’s Janjaweed, and the Mexican Los Zetas Cartel. Some of the most pressing security concerns facing the world’s governments today stem from non-state actors, not other states in the international system. This course examines the development of these organizations, their political and military structures, their activities, the alliances and rivalries they form, and the processes by which they sometimes evolve into legitimate, non-violent political actors. 3 undergraduate hours. No graduate credit. Prerequisite: PS 280 or PS 281 or PS 283, or at least six hours of Political Science credit, or consent of instructor.","Prerequisite: PS 280 or PS 281 or PS 283, or at least six hours of Political Science credit, or consent of instructor.",No graduate credit.,,,,
PS 482,PS,482,Civil Wars,"3 Hours
3 undergraduate hours. No graduate credit.","Civil war is the most prevalent, deadly form of violence in the international system. What causes these internal conflict to break out, and what can be done to end them? This course examines the causes, conduct, and management of violent internal conflict, focusing on factors such as inequality, ideological extremism, and state weakness, which contribute to conflict risk, and international peacekeeping, mediation, and negotiation, which may facilitate conflict settlement. 3 undergraduate hours. No graduate credit. Prerequisite: PS 100 and one of PS 180, PS 280, or PS 281, or consent of instructor.","Prerequisite: PS 100 and one of PS 180, PS 280, or PS 281, or consent of instructor.",No graduate credit.,,,,
PS 485,PS,485,The Politics of Transatlantic Relations,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","Examines economic and security relations between the United States and Europe, with a focus on the European Union, tracks the changes in these relations, and identifies the forces that drive them. Students evaluate transatlantic relations by using theoretical and conceptual frameworks from the literature on international relations and governance. Specific policy areas are examined in depth. 3 undergraduate hours. 4 graduate hours. Prerequisite: PS 180, PS 280, PS 281, PS 282, PS 385, PS 390, EURO 501, EURO 502, or at least six hours of Political Science credit, or consent of the instructor.","Prerequisite: PS 180, PS 280, PS 281, PS 282, PS 385, PS 390, EURO 501, EURO 502, or at least six hours of Political Science credit, or consent of the instructor.",,,,,
PS 486,PS,486,International Institutional Order,"3 Hours
3 undergraduate hours. No graduate credit.","How does international order emerge and evolve? This course examines international order as facilitated by international law and organizations, across diverse issue areas including international security, trade, human rights and the environment. We examine topics such as the role of the United States in creating and leading the international order, discontent among elites and the public in Western industrialized nations over the contemporary order, and the growing contention from the enlarging BRICS+ and the global South about the future of the international order. 3 undergraduate hours. No graduate credit. Prerequisite: PS 180, PS 280, PS 281 or PS 282, or at least six hours of Political Science credit, or consent of instructor.","Prerequisite: PS 180, PS 280, PS 281 or PS 282, or at least six hours of Political Science credit, or consent of instructor.",No graduate credit.,,,,
PS 487,PS,487,Global LGBT Politics,"3 Hours
3 undergraduate hours. No graduate credit.","Dozens of countries now grant some form of same-sex unions. Simultaneously, numerous countries have increased restrictions on members of the LGBT community. This course examines the relationship between sexual minorities and the state, focusing on policy changes and the global status of LGBT communities. It explores the historical evolution of the LGBT movement, the role of states, non-state actors, and international organizations, and surveys political science literature. 3 undergraduate hours. No graduate credit. Prerequisite: PS 280, PS 281 or PS 283, at least six hours of Political Science credit, or consent of the instructor.","Prerequisite: PS 280, PS 281 or PS 283, at least six hours of Political Science credit, or consent of the instructor.",No graduate credit.,,,,
PS 488,PS,488,International Human Rights Law,"3 Hours
3 undergraduate hours. No graduate credit.","International human rights are a fundamental yet contested norm in global politics. This course analyzes the post-WWII legal framework, central actors, mechanisms, and the effectiveness of the human rights regime. Topics include the causes of human rights violations, methods of assessment, and the roles of domestic politics, institutions, and civil society. The course also explores the influence of external forces, states, NGOs, and international institutions on human rights practices. 3 undergraduate hours. No graduate credit. Prerequisite: PS 280 or PS 281 or PS 283, at least six hours of Political Science credit, or consent of the instructor.","Prerequisite: PS 280 or PS 281 or PS 283, at least six hours of Political Science credit, or consent of the instructor.",No graduate credit.,,,,
PS 490,PS,490,Individual Study,"1 to 4 Hours
1 to 4 undergraduate hours. No graduate credit.",Special topics not treated in regularly scheduled courses; designed primarily for juniors and seniors. 1 to 4 undergraduate hours. No graduate credit. May be repeated. Prerequisite: Evidence of adequate preparation for such study; consent of faculty member supervising the work; and approval of the department head.,Prerequisite: Evidence of adequate preparation for such study; consent of faculty member supervising the work; and approval of the department head.,No graduate credit.,,,,
PS 491,PS,491,Internship,"0 to 6 Hours
0 to 6 undergraduate hours. No graduate credit.","Students follow a program of study and research related to an approved internship under the direction of the internship director and/or a faculty sponsor. Consult departmental undergraduate advisor or internship director. 0 to 6 undergraduate hours. No graduate credit. Approved for Letter and S/U grading. May be repeated to a maximum of 12 undergraduate hours. Prerequisite: 45 credit hours completed, one year in residence at an institution of higher learning, minimum 2.5 grade point average, coursework related to the internship, and acceptance to the internship director or undergraduate director and by faculty sponsor. Students enrolled in internship courses may not register for more than 18 hours total for all courses during the semester of the internship course.","Prerequisite: 45 credit hours completed, one year in residence at an institution of higher learning, minimum 2.5 grade point average, coursework related to the internship, and acceptance to the internship director or undergraduate director and by faculty sponsor.",No graduate credit.,,,,
PS 492,PS,492,UG Research Assistance,"0 to 3 Hours
0 to 3 undergraduate hours. No graduate credit.","Assist departmental faculty in on-going research. Topics and nature of assistance vary. Capstone paper required. 0 to 3 undergraduate hours. No graduate credit. May be repeated in separate terms to a maximum of 6 hours. Credit is not given for more than nine hours toward completion of the political science major from any combination of PS 490, PS 491, and/or PS 492. Prerequisite: Evidence of adequate preparation for such study; consent of faculty member supervising the work; and approval of the department head.",Prerequisite: Evidence of adequate preparation for such study; consent of faculty member supervising the work; and approval of the department head.,"No graduate credit.

Credit is not given for more than nine hours toward completion of the political science major from any combination of PS 490, PS 491, and/or PS 492.",,,,
PS 494,PS,494,Junior Honors Seminar,"3 Hours
3 undergraduate hours. No graduate credit.","Research, reading, and discussion in selected topics and works in literature of political science. A major research project is required in preparation for PS 495. 3 undergraduate hours. No graduate credit. May be repeated in separate terms to a maximum of 6 hours if topics vary. Credit is not given for non-honors courses and honors seminar on the same topic. Prerequisite: Admission to Political Science Honors Program or consent of department.",Prerequisite: Admission to Political Science Honors Program or consent of department.,"No graduate credit.

Credit is not given for non-honors courses and honors seminar on the same topic.",,,,
PS 495,PS,495,Senior Honors Seminar,"3 Hours
3 undergraduate hours. No graduate credit.",Provides an advanced overview of methodological issues in political science especially identification of research questions and design of research strategies in political science appropriate for a senior thesis. Requires completion of a substantial research proposal. 3 undergraduate hours. No graduate credit. Credit is not given for more than six hours towards any combination of PS 495 and PS 496. Neither PS 495 nor PS 496 counts towards the 30 hours required for completion of the political science major. Prerequisite: Admissions to Political Science Honors Program or consent of instructor.,Prerequisite: Admissions to Political Science Honors Program or consent of instructor.,"No graduate credit.

Credit is not given for more than six hours towards any combination of PS 495 and PS 496.",,,,
PS 496,PS,496,Senior Honors Thesis,"2 to 6 Hours
2 to 6 undergraduate hours. No graduate credit.",2 to 6 undergraduate hours. No graduate credit. May be repeated to a maximum of 6 hours. Prerequisite: Written consent of instructor of department approval; open only to seniors whose major is political science and who have a general University grade point of 3.0.,Prerequisite: Written consent of instructor of department approval; open only to seniors whose major is political science and who have a general University grade point of 3.0.,No graduate credit.,,,,
PS 501,PS,501,Democratic Political Inst I,4 Hours,"Involves intensive analysis of major institutions and processes of democratic politics (national, state. local); research on selected topics in American government.",,,,,,
PS 502,PS,502,Democratic Political Inst II,4 Hours,Discusses contemporary theories about the impact of democratic institutions on politics and policy.,,,,,,
PS 503,PS,503,US Congress,4 Hours,"Traces the development of Congress as an institution with special attention to the role of norms; considers intra-institutional aspects of Congress including committee decision-making, floor voting, and leadership; examines congressional relationships with other actors including the presidency and Supreme Court, interest groups, and constituents.",,,,,,
PS 506,PS,506,Pol Parties and Elections,4 Hours,"Examines the role of political parties and elections in the political process; traces the evolution of American parties as a political institution, assesses their impact upon the policy-making processes, and considers macro-level influences upon the electoral process.",,,,,,
PS 507,PS,507,Collect Action & Interest Grps,4 Hours,"Provides a broad analysis of collective action, interest groups, and politics; examines the meaning of political interests and the forms they take; reviews various approaches to the study of interest groups; analyzes the formation and operation of interest groups; examines innovation and change in interest group politics and research.",,,,,,
PS 511,PS,511,Proseminar Pol Behavior I,4 Hours,"Introduces interdisciplinary approaches to the analysis of political behavior; formation of opinions, interests, roles, and beliefs.",,,,,,
PS 512,PS,512,Proseminar Pol Behavior II,4 Hours,Continuation of PS 511. Prerequisite: PS 511.,Prerequisite: PS 511.,,,,,
PS 514,PS,514,Founds of Organizational Behav,4 Hours,"Same as BADM 510, PSYC 553, and SOC 575. See BADM 510.",,,,,,
PS 519,PS,519,Topics in American Politics,4 Hours,Selected research topics designed for graduate study in American Politics. May be repeated to a maximum of 12 hours.,,,,,,
PS 521,PS,521,Phil Bases of Pol Inquiry,4 Hours,Reviews the scope and subject matter of political science; methodological issues in political science and major conceptions of methodology as embodied in the current literature.,,,,,,
PS 522,PS,522,Research Design and Techniques,4 Hours,Provides an overview of research techniques for answering questions of concern in political science; indicates the range of available tools; discusses problems in concept formation; and presents current methods of concept measurement. Prerequisite: PS 521 or consent of instructor.,Prerequisite: PS 521 or consent of instructor.,,,,,
PS 523,PS,523,Qualitative Methods,4 Hours,"Introduction to the collection and analysis of qualitative data in political science. We consider strategies for systematic research based on small numbers of cases with attention to issues of conceptualization, measurement, and analysis as they apply to methods such as cross-case comparison, within-case process tracing, and multi-method research.",,,,,,
PS 525,PS,525,Formal Theory I: Game Theory,4 Hours,Introduction to game theory and its applications to the study of politics. Study of the central ideas and techniques of game theory.,,,,,,
PS 526,PS,526,Formal Theory II: Applications,4 Hours,Survey of major topics in formal political theory and the application of key game-theoretic methods to the study of politics. Prerequisite: PS 525 or consent of instructor.,Prerequisite: PS 525 or consent of instructor.,,,,,
PS 528,PS,528,Models of Decision and Choice,4 Hours,Same as ACCY 595 and PSYC 534. See PSYC 534.,,,,,,
PS 530,PS,530,Quant Pol Analysis I,4 Hours,"Introduction to data analysis and inferential statistics, including data collection, analysis and interpretation, sampling, and measures of statistical association and significance. Also introduces statistical software.",,,,,,
PS 531,PS,531,Quant Pol Analysis II,4 Hours,"Second class in inferential statistics, emphasizing the linear model and assumptions behind linear models. Prerequisite: PS 530 or consent of instructor.",Prerequisite: PS 530 or consent of instructor.,,,,,
PS 532,PS,532,Quant Pol Analysis III,4 Hours,"Select topics in inferential statistics, including models for limited dependent variables. Topics vary by semester and may include spatial econometrics, bootstrap models, ecological inference, and causal inference. Prerequisite: PS 531 or consent of instructor.",Prerequisite: PS 531 or consent of instructor.,,,,,
PS 534,PS,534,Modeling Heterogeneity,4 Hours,Same as PSYC 548. See PSYC 548.,,,,,,
PS 540,PS,540,Proseminar Comp Politics I,4 Hours,"Surveys the major works, theories, and approaches that define the field of comparative politics. The substantive focus of the course is on advanced industrial countries.",,,,,,
PS 541,PS,541,Proseminar Comp Politics II,4 Hours,"Surveys the major works, theories, and approaches that define the field of comparative politics. The substantive focus of the course is on developing countries. Prerequisite: Completion of PS 540 is recommended.",Prerequisite: Completion of PS 540 is recommended.,,,,,
PS 543,PS,543,Global Democratization,4 Hours,"Examines the roles of domestic and international factors, modes of transition, institutional choices and economic reforms in the transition from authoritarian rule. Comparisons are made of cases in Southern and Eastern Europe, Latin America, East Asia, the former Soviet Union, and others. Prerequisite: Completion of PS 540 or PS 541 is recommended.",Prerequisite: Completion of PS 540 or PS 541 is recommended.,,,,,
PS 546,PS,546,Comparative Political Behavior,4 Hours,"Examines the political behaviors and opinions of common citizens in dissimilar national contexts, focusing on the theoretical literature and empirical research on topics such as political participation, political culture and contention politics from a cross-national perspective. Prerequisite: PS 540 or PS 541.",Prerequisite: PS 540 or PS 541.,,,,,
PS 549,PS,549,Topics in Comparative Politics,4 Hours,Selected research topics designed for graduate study in Comparative Politics. May be repeated to a maximum of 12 hours.,,,,,,
PS 571,PS,571,History of Pol Theories I,4 Hours,"Reading, analysis and discussion of the leading political thinkers from the Greeks to the middle of the seventeenth century.",,,,,,
PS 572,PS,572,History of Pol Theories II,4 Hours,"Reading, analysis and discussion of the leading political thinkers from the middle of the seventeenth century to the present.",,,,,,
PS 579,PS,579,Topics in Pol Theory,4 Hours,"Reading, analysis, and discussion of selected topics of political theory. May be repeated to a maximum of 8 hours. Prerequisite: Consent of instructor.",Prerequisite: Consent of instructor.,,,,,
PS 580,PS,580,Proseminar Intl Rel I,4 Hours,Examines major theories and approaches to the study of international relations.,,,,,,
PS 581,PS,581,International War,4 Hours,"Focuses on the conditions that influence war and peace between nation-states. Considers various factors at different levels of analysis (individual, national, dyadic, and systematic) in an attempt to understand why nations go to war. Readings will consist of current research in this topic area-without ignoring ""classical"" works. Prerequisite: PS 580.",Prerequisite: PS 580.,,,,,
PS 582,PS,582,Intl Political Economy,4 Hours,Comprehensive introduction to major traditions in contemporary thought on the political structure and workings of the global economy. Presumes background knowledge pertaining to the workings of the international economy and its institutions as well as familiarity with the assumptions and approaches of classical I. P. E. thought and International Relations theory. Prerequisite: PS 580.,Prerequisite: PS 580.,,,,,
PS 583,PS,583,International Organizations,4 Hours,"Examines the development and operations of international organizations with special emphasis on United Nations and related agencies. Focuses on activities in security, economic, and social issue area. Prerequisite: PS 580.",Prerequisite: PS 580.,,,,,
PS 584,PS,584,International Cooperation,4 Hours,"Major theoretical perspectives and controversies in the literature of international cooperation and international institutions. Although broad spectrums of issues are covered, the focus is on basic logical questions, lines of reasoning, and analytical frameworks. Prerequisite: PS 580.",Prerequisite: PS 580.,,,,,
PS 585,PS,585,Conflict Management,4 Hours,Examines the conditions that influence the processes and outcomes of conflict management between nation-states. Assesses various approaches used in conflict management research with a special emphasis on the relationship between conflict management and theories of IR. Assumes some background knowledge regarding empirical studies of war. Prerequisite: PS 580.,Prerequisite: PS 580.,,,,,
PS 587,PS,587,Research Seminar in IR,4 Hours,"Advanced seminar in international relations, providing graduate students with original research experience. Students design and execute a research program, resulting in a major paper suitable for conference presentation and/or publication. The seminar will rotate among specific research topics in the area of international conflict, international law and organization, and international political economy respectively. May be repeated in separate terms to a maximum of 12 hours. Prerequisite: PS 580.",Prerequisite: PS 580.,,,,,
PS 589,PS,589,Topics in Intl Rel,4 Hours,"Selected topics designed for graduate study in international relations. May be repeated under different instructors to a maximum of 12 hours. Prerequisite: PS 580 or PS 524, or consent of instructor.","Prerequisite: PS 580 or PS 524, or consent of instructor.",,,,,
PS 590,PS,590,Research in Selected Topics,2 to 12 Hours,Research in selected topics by arrangement with the instructor.,,,,,,
PS 596,PS,596,Evaluating New Research,2 Hours,"Accompanies the Politics Workshop, which brings in speakers from outside the department to present their research. The goal is to expose graduate students to the practice of engaging critically with research presentations from all fields of political science. Students will learn ""best practices"" in providing feedback about ongoing research projects. They will have the opportunity to utilize these skills both in class discussions and as discussants for the speakers in the Workshop Approved for S/U grading only. May be repeated for up to 4 graduate hours in separate semesters. Prerequisite: Graduate standing in political science required.",Prerequisite: Graduate standing in political science required.,,,,,
PS 597,PS,597,Preparing Future Faculty,0 Hours,"Provides graduate students an insight on the responsibilities and expectations of academic faculty. Core responsibilities - research, teaching and service - required of faculty is discussed, along with important resources and strategies to aid students in obtaining a faculty appointment and plotting a successful career path. Approved for S/U grading only. May be repeated in separate terms.",,,,,,
PS 598,PS,598,Dissertation Design Seminar,4 Hours,Addresses the basic steps involved in the development of a dissertation proposal; aims to facilitate the completion of the dissertation proposal for students who have passed the qualifying examinations. Prerequisite: Successful completion of required qualifying examinations.,Prerequisite: Successful completion of required qualifying examinations.,,,,,
PS 599,PS,599,Thesis Research,0 to 16 Hours,Approved for S/U grading only. May be repeated in the same term or in separate terms.,,,,,,
