course_code,subject,course_number,course_name,credits,description,prerequisites,credit_restrictions,gen_ed,total_students,total_sections,overall_gpa,catalog_text,source_url,catalog_year
CMN 335,CMN,335,Media and Wellbeing,3 Hours,"Explores the complex relationship between media and mental wellbeing, examining how different kinds of media (such as entertainment, social media, and news) can both support and challenge psychological health. Topics include mood regulation, media dependency, social comparison, doomscrolling, and mental health representation. Through research, reflection, and creative projects, students will analyze how media shapes emotions, behaviors, and mental health perceptions, developing strategies for more mindful engagement.",,,,,,,"[CMN 335 Media and Wellbeing credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/CMN/335>)

Explores the complex relationship between media and mental wellbeing, examining how different kinds of media (such as entertainment, social media, and news) can both support and challenge psychological health. Topics include mood regulation, media dependency, social comparison, doomscrolling, and mental health representation. Through research, reflection, and creative projects, students will analyze how media shapes emotions, behaviors, and mental health perceptions, developing strategies for more mindful engagement.",https://catalog.illinois.edu/courses-of-instruction/cmn/,2026–2027
CMN 336,CMN,336,Communicating in Families,3 Hours,"Explores communication behaviors that are relevant in families. Topics include family diversity, family development, and family stress. Students will learn how to apply family communication theory and research to address challenges that modern families face. Students considering careers in fields like human relations (HR), public relations, education, law, counseling, and social work will be able to apply the information in this course to their potential job aspirations.",,,,,,,"[CMN 336 Communicating in Families credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/CMN/336>)

Explores communication behaviors that are relevant in families. Topics include family diversity, family development, and family stress. Students will learn how to apply family communication theory and research to address challenges that modern families face. Students considering careers in fields like human relations (HR), public relations, education, law, counseling, and social work will be able to apply the information in this course to their potential job aspirations.",https://catalog.illinois.edu/courses-of-instruction/cmn/,2026–2027
CMN 338,CMN,338,Relationships and Technologies,3 Hours,"Examines the uses, functions, and effects of communication technologies in personal relationships (e.g., friendships, dating relationships, families). Emphasis on contemporary and emerging modes of communication with some consideration of historical and enduring modes of interaction.",,,,,,,"[CMN 338 Relationships and Technologies credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/CMN/338>)

Examines the uses, functions, and effects of communication technologies in personal relationships (e.g., friendships, dating relationships, families). Emphasis on contemporary and emerging modes of communication with some consideration of historical and enduring modes of interaction.",https://catalog.illinois.edu/courses-of-instruction/cmn/,2026–2027
CMN 340,CMN,340,Visual Politics,3 Hours,"Explores the role of visual images in U.S. culture, paying special attention to the ways that images function persuasively as political communication. Provides tools for analyzing historical and contemporary images and artifacts, such as photographs, prints, paintings, advertisements, and memorials. Emphasis on how visual images are used for remembering and memorializing; confronting and resisting; consuming and commodifying; governing and authorizing; and visualizing and informing.",,,,,,,"[CMN 340 Visual Politics credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/CMN/340>)

Explores the role of visual images in U.S. culture, paying special attention to the ways that images function persuasively as political communication. Provides tools for analyzing historical and contemporary images and artifacts, such as photographs, prints, paintings, advertisements, and memorials. Emphasis on how visual images are used for remembering and memorializing; confronting and resisting; consuming and commodifying; governing and authorizing; and visualizing and informing.",https://catalog.illinois.edu/courses-of-instruction/cmn/,2026–2027
CMN 345,CMN,345,Visual Media Effects,3 Hours,"Provides an introduction to visual media effects in communication, and is intended for students with little or no experience with visual aspects of communication. Focuses on social scientific approaches to understanding visual media effects and theories of visual communication.",,,,,,,"[CMN 345 Visual Media Effects credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/CMN/345>)

Provides an introduction to visual media effects in communication, and is intended for students with little or no experience with visual aspects of communication. Focuses on social scientific approaches to understanding visual media effects and theories of visual communication.",https://catalog.illinois.edu/courses-of-instruction/cmn/,2026–2027
CMN 357,CMN,357,Intro to Conversation Analysis,3 Hours,Same as LING 357. See LING 357.,,,,,,,"[CMN 357 Intro to Conversation Analysis credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/CMN/357>)

Same as [LING 357](<https://catalog.illinois.edu/search/?P=LING%20357>). See [LING 357](<https://catalog.illinois.edu/search/?P=LING%20357>).",https://catalog.illinois.edu/courses-of-instruction/cmn/,2026–2027
CMN 361,CMN,361,Storytelling as Oral Communication,3 Hours,"Explores the role of traditional oral narrative in contemporary social life. Examines some major genres: folktales, family stories, personal growth narratives, professional autobiographical presentations, TED talks. Each of these genres will be examined in terms of content, context in a larger community of discourse, and performance demands. In addition, students will create and perform their own stories representing these genres.",,,,,,,"[CMN 361 Storytelling as Oral Communication credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/CMN/361>)

Explores the role of traditional oral narrative in contemporary social life. Examines some major genres: folktales, family stories, personal growth narratives, professional autobiographical presentations, TED talks. Each of these genres will be examined in terms of content, context in a larger community of discourse, and performance demands. In addition, students will create and perform their own stories representing these genres.",https://catalog.illinois.edu/courses-of-instruction/cmn/,2026–2027
CMN 368,CMN,368,Sexual Communication,3 Hours,"Describes sex as a fundamental activity in the development and maintenance of human relationships. Communication about sex happens in a variety of interpersonal, group, organizational, and mediated contexts. Explores the many ways in which sexual communication intersects our personal, relational, cultural, and institutional norms and values. Topics will include social norms about sexual communication, sexual harassment, family communication about sex, sexual health education, doctor-patient communication about sex, and sex in the media and in advertising. Theory and research on communication processes will be used to elaborate how talk about sex can achieve multiple goals.",,,,,,,"[CMN 368 Sexual Communication credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/CMN/368>)

Describes sex as a fundamental activity in the development and maintenance of human relationships. Communication about sex happens in a variety of interpersonal, group, organizational, and mediated contexts. Explores the many ways in which sexual communication intersects our personal, relational, cultural, and institutional norms and values. Topics will include social norms about sexual communication, sexual harassment, family communication about sex, sexual health education, doctor-patient communication about sex, and sex in the media and in advertising. Theory and research on communication processes will be used to elaborate how talk about sex can achieve multiple goals.",https://catalog.illinois.edu/courses-of-instruction/cmn/,2026–2027
CMN 375,CMN,375,Popular Media and Culture,3 Hours,"Using the critical lens of theories on race, class, gender, and sexuality, this class will investigate the complicated relations among popular media and culture, including how our everyday life and attitudes are thought to be shaped by the media, and how cultural systems can be said to inform the media. By exploring a wide range of media (e.g., film, television, music, the internet, and computer games), students will investigate the national, political, and personal dimensions of popular media and the varied ways in which media construct, reflect and intersect with specific cultural systems, identities, and classifications. May be repeated in separate terms to a maximum of 6 hours.",,,,,,,"[CMN 375 Popular Media and Culture credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/CMN/375>)

Using the critical lens of theories on race, class, gender, and sexuality, this class will investigate the complicated relations among popular media and culture, including how our everyday life and attitudes are thought to be shaped by the media, and how cultural systems can be said to inform the media. By exploring a wide range of media (e.g., film, television, music, the internet, and computer games), students will investigate the national, political, and personal dimensions of popular media and the varied ways in which media construct, reflect and intersect with specific cultural systems, identities, and classifications. May be repeated in separate terms to a maximum of 6 hours.",https://catalog.illinois.edu/courses-of-instruction/cmn/,2026–2027
CMN 380,CMN,380,Communication and Leadership,3 Hours,"Leaders must be adept communicators who can speak across contexts to diverse audiences. Taking a communication perspective, we ask and answer the question, what do ethical, effective leaders say and do? We explore different theories of leadership and followership, examine the role of communication in creating and sustaining leadership, and develop practical skills of leadership and followership through experiential learning projects.",,,,,,,"[CMN 380 Communication and Leadership credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/CMN/380>)

Leaders must be adept communicators who can speak across contexts to diverse audiences. Taking a communication perspective, we ask and answer the question, what do ethical, effective leaders say and do? We explore different theories of leadership and followership, examine the role of communication in creating and sustaining leadership, and develop practical skills of leadership and followership through experiential learning projects.",https://catalog.illinois.edu/courses-of-instruction/cmn/,2026–2027
CMN 381,CMN,381,Leadership in the Digital Age,3 Hours,"Examines leadership as a communicative practice within digital environments. Using rhetorical approaches, students will analyze how digital leaders frame issues, cultivate followership, perform values, and mobilize communities across networked spaces. We will study multiple leadership perspectives and apply them to contemporary digital figures to understand how leadership emerges relationally between leaders, followers, and technological systems.",,,,,,,"[CMN 381 Leadership in the Digital Age credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/CMN/381>)

Examines leadership as a communicative practice within digital environments. Using rhetorical approaches, students will analyze how digital leaders frame issues, cultivate followership, perform values, and mobilize communities across networked spaces. We will study multiple leadership perspectives and apply them to contemporary digital figures to understand how leadership emerges relationally between leaders, followers, and technological systems.",https://catalog.illinois.edu/courses-of-instruction/cmn/,2026–2027
CMN 390,CMN,390,Individual Study,1 to 3 Hours,Individual investigation of special problems. May be repeated to a maximum of 6 hours. Prerequisite: Twelve hours of communication coursework; a grade-point average of 3.25; and consent of head of department.,Prerequisite: Twelve hours of communication coursework; a grade-point average of 3.25; and consent of head of department.,,,,,,"[CMN 390 Individual Study credit: 1 to 3 Hours.](<https://courses.illinois.edu/schedule/terms/CMN/390>)

Individual investigation of special problems. May be repeated to a maximum of 6 hours. Prerequisite: Twelve hours of communication coursework; a grade-point average of 3.25; and consent of head of department.",https://catalog.illinois.edu/courses-of-instruction/cmn/,2026–2027
CMN 396,CMN,396,Special Topics in Comm,3 Hours,Special topics in communication not treated in regularly scheduled courses. See Class Schedule for current topics. May be repeated as topics vary.,,,,,,,"[CMN 396 Special Topics in Comm credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/CMN/396>)

Special topics in communication not treated in regularly scheduled courses. See Class Schedule for current topics. May be repeated as topics vary.",https://catalog.illinois.edu/courses-of-instruction/cmn/,2026–2027
CMN 410,CMN,410,Workplace Comm Technology,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","Focuses on how communication technologies are designed, implemented, adopted, and used within and across organizations. Reviews a broad array of theories used to conceptualize technology in the workplace. Emphasis on how theory may be used to understand applications such as knowledge management, telecommuting, distributed work, and virtual organizations. Further focus on analyzing real-world cases to develop skills necessary for working in contemporary organizations. 3 undergraduate hours. 4 graduate hours.",,,,,,,"[CMN 410 Workplace Comm Technology credit: 3 or 4 Hours.](<https://courses.illinois.edu/schedule/terms/CMN/410>)

Focuses on how communication technologies are designed, implemented, adopted, and used within and across organizations. Reviews a broad array of theories used to conceptualize technology in the workplace. Emphasis on how theory may be used to understand applications such as knowledge management, telecommuting, distributed work, and virtual organizations. Further focus on analyzing real-world cases to develop skills necessary for working in contemporary organizations. 3 undergraduate hours. 4 graduate hours.",https://catalog.illinois.edu/courses-of-instruction/cmn/,2026–2027
CMN 411,CMN,411,Organizational Comm Assessment,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.",Organizational communication theory applied to the assessment of communication practices in organizations; systematic procedures for diagnosing communication problems and facilitating effective communication in organizations. Extensive use of case studies. 3 undergraduate hours. 4 graduate hours. Prerequisite: CMN 212.,Prerequisite: CMN 212.,,,,,,"[CMN 411 Organizational Comm Assessment credit: 3 or 4 Hours.](<https://courses.illinois.edu/schedule/terms/CMN/411>)

Organizational communication theory applied to the assessment of communication practices in organizations; systematic procedures for diagnosing communication problems and facilitating effective communication in organizations. Extensive use of case studies. 3 undergraduate hours. 4 graduate hours. Prerequisite: [CMN 212](<https://catalog.illinois.edu/search/?P=CMN%20212>).",https://catalog.illinois.edu/courses-of-instruction/cmn/,2026–2027
CMN 420,CMN,420,Communication and Civic Life,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","A comprehensive introduction to the history and theory of the art of communicating in public, known for centuries as the “art of rhetoric.” Students will learn key concepts about speaking and writing in civic and political communities as well as learn about major themes, movements, debates, and thinkers relevant to the history of rhetoric. Course content combines readings from original historical sources with lectures and discussions. 3 undergraduate hours. 4 graduate hours. Credit is not given toward graduation for: CMN 420 and CMN 310.",,Credit is not given toward graduation for: CMN 420 and CMN 310.,,,,,"[CMN 420 Communication and Civic Life credit: 3 or 4 Hours.](<https://courses.illinois.edu/schedule/terms/CMN/420>)

A comprehensive introduction to the history and theory of the art of communicating in public, known for centuries as the “art of rhetoric.” Students will learn key concepts about speaking and writing in civic and political communities as well as learn about major themes, movements, debates, and thinkers relevant to the history of rhetoric. Course content combines readings from original historical sources with lectures and discussions. 3 undergraduate hours. 4 graduate hours. Credit is not given toward graduation for: [CMN 420](<https://catalog.illinois.edu/search/?P=CMN%20420>) and CMN 310.",https://catalog.illinois.edu/courses-of-instruction/cmn/,2026–2027
CMN 421,CMN,421,Influence and Persuasion,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","Survey of major theories of persuasion, research on factors influencing persuasive effectiveness, and application to problems of persuasive discourse. 3 undergraduate hours. 4 graduate hours.",,,,,,,"[CMN 421 Influence and Persuasion credit: 3 or 4 Hours.](<https://courses.illinois.edu/schedule/terms/CMN/421>)

Survey of major theories of persuasion, research on factors influencing persuasive effectiveness, and application to problems of persuasive discourse. 3 undergraduate hours. 4 graduate hours.",https://catalog.illinois.edu/courses-of-instruction/cmn/,2026–2027
CMN 423,CMN,423,Rhetorical Criticism,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.",Methods of interpreting and judging persuasive discourse with emphasis on political speaking and writing; extensive practice in criticism of rhetorical texts. 3 undergraduate hours. 4 graduate hours.,,,,,,,"[CMN 423 Rhetorical Criticism credit: 3 or 4 Hours.](<https://courses.illinois.edu/schedule/terms/CMN/423>)

Methods of interpreting and judging persuasive discourse with emphasis on political speaking and writing; extensive practice in criticism of rhetorical texts. 3 undergraduate hours. 4 graduate hours.",https://catalog.illinois.edu/courses-of-instruction/cmn/,2026–2027
CMN 425,CMN,425,Entertainment and Politics,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","How and why are people sometimes entertained by news and politics? This course explores the political implications of entertainment media, from satire programming, fiction, music, and video games to politics itself as entertainment. Drawing insight from political communication, media psychology, and media studies, students will apply theories of entertainment and politics to understand how media shapes attitudes and behaviors. 3 undergraduate hours. 4 graduate hours.",,,,,,,"[CMN 425 Entertainment and Politics credit: 3 or 4 Hours.](<https://courses.illinois.edu/schedule/terms/CMN/425>)

How and why are people sometimes entertained by news and politics? This course explores the political implications of entertainment media, from satire programming, fiction, music, and video games to politics itself as entertainment. Drawing insight from political communication, media psychology, and media studies, students will apply theories of entertainment and politics to understand how media shapes attitudes and behaviors. 3 undergraduate hours. 4 graduate hours.",https://catalog.illinois.edu/courses-of-instruction/cmn/,2026–2027
CMN 429,CMN,429,Race and the Mass Media,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","Presents an overview of racial stereotypes in the mass media and the effects of stereotypical imagery on viewers. Discussion of the structural and social origins of stereotypic media from multiple perspectives focusing on published scholarship that systematically assesses the content and effects of racial representations from a social scientific perspective. Intersections between race, ethnicity, class, and gender also will be explored. 3 undergraduate hours. 4 graduate hours.",,,,,,,"[CMN 429 Race and the Mass Media credit: 3 or 4 Hours.](<https://courses.illinois.edu/schedule/terms/CMN/429>)

Presents an overview of racial stereotypes in the mass media and the effects of stereotypical imagery on viewers. Discussion of the structural and social origins of stereotypic media from multiple perspectives focusing on published scholarship that systematically assesses the content and effects of racial representations from a social scientific perspective. Intersections between race, ethnicity, class, and gender also will be explored. 3 undergraduate hours. 4 graduate hours.",https://catalog.illinois.edu/courses-of-instruction/cmn/,2026–2027
CMN 432,CMN,432,Gender Communication,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","Study of interactive relationships between gender and communication in contemporary American society. Examines how gender identity and expression are influenced by race, ethnicity, culture, age, ability, class, faith and other social characteristics. Explores how communication in social contexts creates and perpetuates gender roles. Same as GWS 432. 3 undergraduate hours. 4 graduate hours.",,,,,,,"[CMN 432 Gender Communication credit: 3 or 4 Hours.](<https://courses.illinois.edu/schedule/terms/CMN/432>)

Study of interactive relationships between gender and communication in contemporary American society. Examines how gender identity and expression are influenced by race, ethnicity, culture, age, ability, class, faith and other social characteristics. Explores how communication in social contexts creates and perpetuates gender roles. Same as [GWS 432](<https://catalog.illinois.edu/search/?P=GWS%20432>). 3 undergraduate hours. 4 graduate hours.",https://catalog.illinois.edu/courses-of-instruction/cmn/,2026–2027
CMN 433,CMN,433,Communication and Culture,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","Studies theories and methods for identifying culture and identities in everyday talk. Addresses cultural variability in ways of speaking that depend on and produce context; negotiating interactions; and displaying, evaluating, and inferring identities (e.g., gender, ethnic, national, class, generational, peer group, regional, political). Same as ANTH 433. 3 undergraduate hours. 4 graduate hours.",,,,,,,"[CMN 433 Communication and Culture credit: 3 or 4 Hours.](<https://courses.illinois.edu/schedule/terms/CMN/433>)

Studies theories and methods for identifying culture and identities in everyday talk. Addresses cultural variability in ways of speaking that depend on and produce context; negotiating interactions; and displaying, evaluating, and inferring identities (e.g., gender, ethnic, national, class, generational, peer group, regional, political). Same as [ANTH 433](<https://catalog.illinois.edu/search/?P=ANTH%20433>). 3 undergraduate hours. 4 graduate hours.",https://catalog.illinois.edu/courses-of-instruction/cmn/,2026–2027
CMN 435,CMN,435,Building Interpersonal Skills,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","Students will reflect on and improve communication skills when communicating one-on-one, using research-based processes. Grounded in theory, students will create a self-assessment portfolio that includes practicing and reflecting on their ability to: actively listen when disagreeing, eliminate distractions/make someone feel important, improve relationships, handle disagreements, and improve a skill of their choice. Students will learn to reflect on, critique, and improve their interpersonal skills, while helping classmates do the same. 3 undergraduate hours. 4 graduate hours. Prerequisite: CMN 230 or consent of instructor.",Prerequisite: CMN 230 or consent of instructor.,,,,,,"[CMN 435 Building Interpersonal Skills credit: 3 or 4 Hours.](<https://courses.illinois.edu/schedule/terms/CMN/435>)

Students will reflect on and improve communication skills when communicating one-on-one, using research-based processes. Grounded in theory, students will create a self-assessment portfolio that includes practicing and reflecting on their ability to: actively listen when disagreeing, eliminate distractions/make someone feel important, improve relationships, handle disagreements, and improve a skill of their choice. Students will learn to reflect on, critique, and improve their interpersonal skills, while helping classmates do the same. 3 undergraduate hours. 4 graduate hours. Prerequisite: [CMN 230](<https://catalog.illinois.edu/search/?P=CMN%20230>) or consent of instructor.",https://catalog.illinois.edu/courses-of-instruction/cmn/,2026–2027
CMN 450,CMN,450,Topics in Public Communication,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","Explores topics in public communication not treated in regularly scheduled courses, with special attention to the ways that public communication unfolds in concrete rhetorical situations and moments in time; see Class Schedule for current topics. 3 undergraduate hours. 4 graduate hours. May be repeated as topics vary to a maximum of 12 undergraduate hours or 16 graduate hours.",,,,,,,"[CMN 450 Topics in Public Communication credit: 3 or 4 Hours.](<https://courses.illinois.edu/schedule/terms/CMN/450>)

Explores topics in public communication not treated in regularly scheduled courses, with special attention to the ways that public communication unfolds in concrete rhetorical situations and moments in time; see Class Schedule for current topics. 3 undergraduate hours. 4 graduate hours. May be repeated as topics vary to a maximum of 12 undergraduate hours or 16 graduate hours.",https://catalog.illinois.edu/courses-of-instruction/cmn/,2026–2027
CMN 462,CMN,462,Health Communication in Relationships,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","Explores health communication between people in close relationships and patient-provider relationships over the course of an illness. Topics include identity, sharing health information, stigma, social support, caregiving, and patient-centered communication. Useful for students seeking to improve their own health communication, going into a medical field, wanting research experience, and seeking deeper understanding of communication theories and their applications. 3 undergraduate hours. 4 graduate hours.",,,,,,,"[CMN 462 Health Communication in Relationships credit: 3 or 4 Hours.](<https://courses.illinois.edu/schedule/terms/CMN/462>)

Explores health communication between people in close relationships and patient-provider relationships over the course of an illness. Topics include identity, sharing health information, stigma, social support, caregiving, and patient-centered communication. Useful for students seeking to improve their own health communication, going into a medical field, wanting research experience, and seeking deeper understanding of communication theories and their applications. 3 undergraduate hours. 4 graduate hours.",https://catalog.illinois.edu/courses-of-instruction/cmn/,2026–2027
CMN 464,CMN,464,Health Communication Campaigns,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","Focuses on the theoretical principles behind designing, implementing, and evaluating a health communication campaign. Students will be exposed to campaigns pertaining to alcohol abuse, illicit drug use, organ donation, safe sex, tobacco use, among others. The first part of the course reviews theories used in health communication campaigns, derived from the disciplines of communication, social psychology, and public health. The second part of the course focuses on designing campaigns and creating messages as well as evaluating the effects of those campaigns and messages. 3 undergraduate hours. 4 graduate hours.",,,,,,,"[CMN 464 Health Communication Campaigns credit: 3 or 4 Hours.](<https://courses.illinois.edu/schedule/terms/CMN/464>)

Focuses on the theoretical principles behind designing, implementing, and evaluating a health communication campaign. Students will be exposed to campaigns pertaining to alcohol abuse, illicit drug use, organ donation, safe sex, tobacco use, among others. The first part of the course reviews theories used in health communication campaigns, derived from the disciplines of communication, social psychology, and public health. The second part of the course focuses on designing campaigns and creating messages as well as evaluating the effects of those campaigns and messages. 3 undergraduate hours. 4 graduate hours.",https://catalog.illinois.edu/courses-of-instruction/cmn/,2026–2027
CMN 465,CMN,465,Social Marketing,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","Social marketing offers a revolutionary approach to solving a wide range of societal problems. Social marketing applies traditional marketing principles and techniques to the challenges and rewards of influencing positive public behavior. This course is designed to give students a thorough orientation to key marketing concepts and their application to a range of communication issues with an emphasis on promoting community engagement, environmental conservation, financial literacy, health promotion, and injury prevention. Throughout the semester, attention is given to several behavior change models employed to guide current social marketing campaigns as well as a focus on the ten steps for developing, implementing, and evaluating a campaign. Students will acquire practical skills in designing a campaign as well as an appreciation for the role of behavior change models in social marketing. 3 undergraduate hours. 4 graduate hours.",,,,,,,"[CMN 465 Social Marketing credit: 3 or 4 Hours.](<https://courses.illinois.edu/schedule/terms/CMN/465>)

Social marketing offers a revolutionary approach to solving a wide range of societal problems. Social marketing applies traditional marketing principles and techniques to the challenges and rewards of influencing positive public behavior. This course is designed to give students a thorough orientation to key marketing concepts and their application to a range of communication issues with an emphasis on promoting community engagement, environmental conservation, financial literacy, health promotion, and injury prevention. Throughout the semester, attention is given to several behavior change models employed to guide current social marketing campaigns as well as a focus on the ten steps for developing, implementing, and evaluating a campaign. Students will acquire practical skills in designing a campaign as well as an appreciation for the role of behavior change models in social marketing. 3 undergraduate hours. 4 graduate hours.",https://catalog.illinois.edu/courses-of-instruction/cmn/,2026–2027
CMN 467,CMN,467,Communication & Health Equity,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","Explores the role that communication plays as both a potential contributor to existing health inequalities and a means of helping to reduce them. Drawing on theories and research from communication, public health, and related social science disciplines, the course reviews relevant academic literature and utilizes media and policy examples to engage with key topics, such as communication inequalities and public discourse surrounding inequality and social determinants of health. 3 undergraduate hours. 4 graduate hours. Prerequisite: Junior standing or above.",Prerequisite: Junior standing or above.,,,,,,"[CMN 467 Communication & Health Equity credit: 3 or 4 Hours.](<https://courses.illinois.edu/schedule/terms/CMN/467>)

Explores the role that communication plays as both a potential contributor to existing health inequalities and a means of helping to reduce them. Drawing on theories and research from communication, public health, and related social science disciplines, the course reviews relevant academic literature and utilizes media and policy examples to engage with key topics, such as communication inequalities and public discourse surrounding inequality and social determinants of health. 3 undergraduate hours. 4 graduate hours. Prerequisite: Junior standing or above.",https://catalog.illinois.edu/courses-of-instruction/cmn/,2026–2027
CMN 491,CMN,491,Honors Individual Study,"2 Hours
2 undergraduate hours. No graduate credit.",Individual investigation of special problems. 2 undergraduate hours. No graduate credit. May be repeated to a maximum of 4 undergraduate hours. Prerequisite: Twelve hours of communication; a grade-point average of 3.50; and consent of head of department.,Prerequisite: Twelve hours of communication; a grade-point average of 3.50; and consent of head of department.,No graduate credit.,,,,,"[CMN 491 Honors Individual Study credit: 2 Hours.](<https://courses.illinois.edu/schedule/terms/CMN/491>)

Individual investigation of special problems. 2 undergraduate hours. No graduate credit. May be repeated to a maximum of 4 undergraduate hours. Prerequisite: Twelve hours of communication; a grade-point average of 3.50; and consent of head of department.",https://catalog.illinois.edu/courses-of-instruction/cmn/,2026–2027
CMN 493,CMN,493,Honors Senior Thesis,"2 Hours
2 undergraduate hours. No graduate credit.",Individual study leading to a thesis for honors in the Department of Communication. 2 undergraduate hours. No graduate credit. May be repeated to a maximum of 4 undergraduate hours. Prerequisite: Senior standing; a grade-point average of 3.50; and consent of head of department.,Prerequisite: Senior standing; a grade-point average of 3.50; and consent of head of department.,No graduate credit.,,,,,"[CMN 493 Honors Senior Thesis credit: 2 Hours.](<https://courses.illinois.edu/schedule/terms/CMN/493>)

Individual study leading to a thesis for honors in the Department of Communication. 2 undergraduate hours. No graduate credit. May be repeated to a maximum of 4 undergraduate hours. Prerequisite: Senior standing; a grade-point average of 3.50; and consent of head of department.",https://catalog.illinois.edu/courses-of-instruction/cmn/,2026–2027
CMN 496,CMN,496,Adv Topics in Communication,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.",Advanced topics in communication not treated in regularly scheduled courses; see Class Schedule for current topics. 3 undergraduate hours. 4 graduate hours. May be repeated as topics vary.,,,,,,,"[CMN 496 Adv Topics in Communication credit: 3 or 4 Hours.](<https://courses.illinois.edu/schedule/terms/CMN/496>)

Advanced topics in communication not treated in regularly scheduled courses; see Class Schedule for current topics. 3 undergraduate hours. 4 graduate hours. May be repeated as topics vary.",https://catalog.illinois.edu/courses-of-instruction/cmn/,2026–2027
CMN 501,CMN,501,Intro to Health Communication,4 Hours,"Introduction to theory and research on communication in health and illness contexts, focusing on how messages from interpersonal, organizational, cultural and media sources affect health beliefs and behaviors. Some topics to be explored include: the theoretical foundations underlying differences in the ways individuals communicate about health, health campaign strategies and organizational influences on health and strategies for generating successful or beneficial health-related communication (as well as recognize problematic communicative trends).",,,,,,,"[CMN 501 Intro to Health Communication credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/CMN/501>)

Introduction to theory and research on communication in health and illness contexts, focusing on how messages from interpersonal, organizational, cultural and media sources affect health beliefs and behaviors. Some topics to be explored include: the theoretical foundations underlying differences in the ways individuals communicate about health, health campaign strategies and organizational influences on health and strategies for generating successful or beneficial health-related communication (as well as recognize problematic communicative trends).",https://catalog.illinois.edu/courses-of-instruction/cmn/,2026–2027
CMN 502,CMN,502,Health Comm Research Methods I,2 Hours,Introduction to social scientific methods for research on health communication and health outcomes. These methods may be used either to build general (theoretical) knowledge about communication or to aid in design and evaluation of actual messages and campaigns. Spring terms only. Prerequisite: Only for students enrolled in the MS in Health Communication degree program.,Prerequisite: Only for students enrolled in the MS in Health Communication degree program.,,,,,,"[CMN 502 Health Comm Research Methods I credit: 2 Hours.](<https://courses.illinois.edu/schedule/terms/CMN/502>)

Introduction to social scientific methods for research on health communication and health outcomes. These methods may be used either to build general (theoretical) knowledge about communication or to aid in design and evaluation of actual messages and campaigns. Spring terms only. Prerequisite: Only for students enrolled in the MS in Health Communication degree program.",https://catalog.illinois.edu/courses-of-instruction/cmn/,2026–2027
CMN 503,CMN,503,Health Comm Research MethodsII,2 Hours,Focuses on analytic strategy in both qualitative and quantitative analysis. Complements and expands upon the social scientific methods for collecting data introduced in CMN 502. Prerequisite: CMN 502 strongly recommended.,Prerequisite: CMN 502 strongly recommended.,,,,,,"[CMN 503 Health Comm Research MethodsII credit: 2 Hours.](<https://courses.illinois.edu/schedule/terms/CMN/503>)

Focuses on analytic strategy in both qualitative and quantitative analysis. Complements and expands upon the social scientific methods for collecting data introduced in [CMN 502](<https://catalog.illinois.edu/search/?P=CMN%20502>). Prerequisite: [CMN 502](<https://catalog.illinois.edu/search/?P=CMN%20502>) strongly recommended.",https://catalog.illinois.edu/courses-of-instruction/cmn/,2026–2027
