course_code,subject,course_number,course_name,credits,description,prerequisites,credit_restrictions,gen_ed,total_students,total_sections,overall_gpa,catalog_text,source_url,catalog_year
CHBE 474,CHBE,474,Metabolic Engineering,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","Introduction to the principles and methodology of metabolic engineering. Experimental and mathematical techniques for the quantitative description, modeling, control, and design of metabolic pathways. 3 undergraduate hours. 4 graduate hours. Prerequisite: MATH 225 and MATH 285.",Prerequisite: MATH 225 and MATH 285.,,,,,,"[CHBE 474 Metabolic Engineering credit: 3 or 4 Hours.](<https://courses.illinois.edu/schedule/terms/CHBE/474>)

Introduction to the principles and methodology of metabolic engineering. Experimental and mathematical techniques for the quantitative description, modeling, control, and design of metabolic pathways. 3 undergraduate hours. 4 graduate hours. Prerequisite: [MATH 225](<https://catalog.illinois.edu/search/?P=MATH%20225>) and [MATH 285](<https://catalog.illinois.edu/search/?P=MATH%20285>).",https://catalog.illinois.edu/courses-of-instruction/chbe/,2026–2027
CHBE 475,CHBE,475,Tissue Engineering,"3 Hours
3 undergraduate hours. 3 graduate hours.","Principles and practices of Chemical Engineering will be applied to the topic of tissue engineering. Topics include: methods for employing selected cells, biomaterial scaffolds, soluble regulators or their genes, and mechanical loading and culture conditions for regenerative repair of tissues and organs in vitro and in vivo; understanding intrinsic wound healing processes; quantifying cell behaviors/phenotypes; regulatory compliance and clinical translation. 3 undergraduate hours. 3 graduate hours. Prerequisites: CHBE 421 and CHBE 422, or consent of instructor.","Prerequisites: CHBE 421 and CHBE 422, or consent of instructor.",,,,,,"[CHBE 475 Tissue Engineering credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/CHBE/475>)

Principles and practices of Chemical Engineering will be applied to the topic of tissue engineering. Topics include: methods for employing selected cells, biomaterial scaffolds, soluble regulators or their genes, and mechanical loading and culture conditions for regenerative repair of tissues and organs in vitro and in vivo; understanding intrinsic wound healing processes; quantifying cell behaviors/phenotypes; regulatory compliance and clinical translation. 3 undergraduate hours. 3 graduate hours. Prerequisites: [CHBE 421](<https://catalog.illinois.edu/search/?P=CHBE%20421>) and [CHBE 422](<https://catalog.illinois.edu/search/?P=CHBE%20422>), or consent of instructor.",https://catalog.illinois.edu/courses-of-instruction/chbe/,2026–2027
CHBE 476,CHBE,476,Biotransport,"3 Hours
3 undergraduate hours. No graduate credit.","Investigates the critical roles the transports of mass, energy and momentum play in the function of living systems at varied levels (e.g., cells , tissues, and organs) and time scales. Transport phenomena are also central to the design and operation of devices for biological research, imaging, biochemical processes, and therapeutic interventions including drug delivery, gene therapy and tissue engineering. Students will explore conservation laws of mass, energy, and momentum to mathematically describe cell and molecular biology, immunology, physiology and biomedical engineering systems. 3 undergraduate hours. No graduate credit. Prerequisites: CHBE 421 and CHBE 422 or consent of instructor.",Prerequisites: CHBE 421 and CHBE 422 or consent of instructor.,No graduate credit.,,,,,"[CHBE 476 Biotransport credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/CHBE/476>)

Investigates the critical roles the transports of mass, energy and momentum play in the function of living systems at varied levels (e.g., cells , tissues, and organs) and time scales. Transport phenomena are also central to the design and operation of devices for biological research, imaging, biochemical processes, and therapeutic interventions including drug delivery, gene therapy and tissue engineering. Students will explore conservation laws of mass, energy, and momentum to mathematically describe cell and molecular biology, immunology, physiology and biomedical engineering systems. 3 undergraduate hours. No graduate credit. Prerequisites: [CHBE 421](<https://catalog.illinois.edu/search/?P=CHBE%20421>) and [CHBE 422](<https://catalog.illinois.edu/search/?P=CHBE%20422>) or consent of instructor.",https://catalog.illinois.edu/courses-of-instruction/chbe/,2026–2027
CHBE 478,CHBE,478,Bioenergy Technology,"3 Hours
3 undergraduate hours. No graduate credit.","Introduction to emerging bioenergy technologies including: world energy consumption and greenhouse gas concerns; fundamental biochemistry of biomass conversion; structural chemistry of lignocelluloses; pretreatment of biomass; enzymatic deconstruction; bioethanol production and fermentation; metabolic engineering for improved biofuels production; feedstock development; industrial fermentation and fermentor design; economics of bioethanol; alternative biofuels, including biodiesel, syngas, Fischer-Tropsch diesel, butanol, ABE fermentation and biohydrogen; anaerobic microbiology; and the biorefinery concept. 3 undergraduate hours. No graduate credit. Prerequisites: CHBE 321; MCB 450.",Prerequisites: CHBE 321; MCB 450.,No graduate credit.,,,,,"[CHBE 478 Bioenergy Technology credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/CHBE/478>)

Introduction to emerging bioenergy technologies including: world energy consumption and greenhouse gas concerns; fundamental biochemistry of biomass conversion; structural chemistry of lignocelluloses; pretreatment of biomass; enzymatic deconstruction; bioethanol production and fermentation; metabolic engineering for improved biofuels production; feedstock development; industrial fermentation and fermentor design; economics of bioethanol; alternative biofuels, including biodiesel, syngas, Fischer-Tropsch diesel, butanol, ABE fermentation and biohydrogen; anaerobic microbiology; and the biorefinery concept. 3 undergraduate hours. No graduate credit. Prerequisites: [CHBE 321](<https://catalog.illinois.edu/search/?P=CHBE%20321>); [MCB 450](<https://catalog.illinois.edu/search/?P=MCB%20450>).",https://catalog.illinois.edu/courses-of-instruction/chbe/,2026–2027
CHBE 481,CHBE,481,Chemical Process Safety,"3 Hours
3 undergraduate hours. No graduate credit.","Explores the hazards and risks of industrial chemical processes and the management of these risks. Topics include process safety management, process hazard analysis, case studies, and the engineering analyses used in the design of processes to safely handle and deal with flammable, toxic, and reactive chemicals. 3 undergraduate hours. No graduate credit. Prerequisite: CHBE 321, CHBE 421 and CHBE 422 are strongly recommended. Senior standing or consent of instructor.","Prerequisite: CHBE 321, CHBE 421 and CHBE 422 are strongly recommended.",No graduate credit.,,,,,"[CHBE 481 Chemical Process Safety credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/CHBE/481>)

Explores the hazards and risks of industrial chemical processes and the management of these risks. Topics include process safety management, process hazard analysis, case studies, and the engineering analyses used in the design of processes to safely handle and deal with flammable, toxic, and reactive chemicals. 3 undergraduate hours. No graduate credit. Prerequisite: [CHBE 321](<https://catalog.illinois.edu/search/?P=CHBE%20321>), [CHBE 421](<https://catalog.illinois.edu/search/?P=CHBE%20421>) and [CHBE 422](<https://catalog.illinois.edu/search/?P=CHBE%20422>) are strongly recommended. Senior standing or consent of instructor.",https://catalog.illinois.edu/courses-of-instruction/chbe/,2026–2027
CHBE 494,CHBE,494,Special Topics,"1 to 3 Hours
1 to 3 undergraduate hours. 1 to 3 graduate hours.","Study of topics in chemical engineering; content varies from term to term. Typical topics include optimization, chemical kinetics, phase equilibrium, biochemical engineering, kinetic theory, and transport properties. 1 to 3 undergraduate hours. 1 to 3 graduate hours. May be repeated. Prerequisite: Senior standing in Chemical and Biomolecular Engineering or consent of instructor.",Prerequisite: Senior standing in Chemical and Biomolecular Engineering or consent of instructor.,,,,,,"[CHBE 494 Special Topics credit: 1 to 3 Hours.](<https://courses.illinois.edu/schedule/terms/CHBE/494>)

Study of topics in chemical engineering; content varies from term to term. Typical topics include optimization, chemical kinetics, phase equilibrium, biochemical engineering, kinetic theory, and transport properties. 1 to 3 undergraduate hours. 1 to 3 graduate hours. May be repeated. Prerequisite: Senior standing in Chemical and Biomolecular Engineering or consent of instructor.",https://catalog.illinois.edu/courses-of-instruction/chbe/,2026–2027
CHBE 496,CHBE,496,Undergraduate Research Abroad,"1 to 3 Hours
1 to 3 undergraduate hours. No graduate credit.",Study assist in research under faculty supervision at a location outside of the United States. Topic and type of assistance vary. 1 to 3 undergraduate hours. No graduate credit. May be repeated in separate terms up to 6 hours. Research credit hours in the course are included under department limits for maximum hours of research/independent study credit allowed toward degree requirements. Prerequisite: Evidence of adequate preparation for such study; consent of faculty member supervising the work (who will have examined the proposed research plan); and approval of the department. Not available to freshman.,Prerequisite: Evidence of adequate preparation for such study; consent of faculty member supervising the work (who will have examined the proposed research plan); and approval of the department.,No graduate credit.,,,,,"[CHBE 496 Undergraduate Research Abroad credit: 1 to 3 Hours.](<https://courses.illinois.edu/schedule/terms/CHBE/496>)

Study assist in research under faculty supervision at a location outside of the United States. Topic and type of assistance vary. 1 to 3 undergraduate hours. No graduate credit. May be repeated in separate terms up to 6 hours. Research credit hours in the course are included under department limits for maximum hours of research/independent study credit allowed toward degree requirements. Prerequisite: Evidence of adequate preparation for such study; consent of faculty member supervising the work (who will have examined the proposed research plan); and approval of the department. Not available to freshman.",https://catalog.illinois.edu/courses-of-instruction/chbe/,2026–2027
CHBE 497,CHBE,497,Individual Study for Seniors,"1 to 3 Hours
1 to 3 undergraduate hours. No graduate credit.",Individual study of problems related to Chemical and Biomolecular Engineering. 1 to 3 undergraduate hours. No graduate credit. May be repeated to a maximum of 6 hours. Prerequisite: Senior standing and consent of instructor.,Prerequisite: Senior standing and consent of instructor.,No graduate credit.,,,,,"[CHBE 497 Individual Study for Seniors credit: 1 to 3 Hours.](<https://courses.illinois.edu/schedule/terms/CHBE/497>)

Individual study of problems related to Chemical and Biomolecular Engineering. 1 to 3 undergraduate hours. No graduate credit. May be repeated to a maximum of 6 hours. Prerequisite: Senior standing and consent of instructor.",https://catalog.illinois.edu/courses-of-instruction/chbe/,2026–2027
CHBE 499,CHBE,499,Senior Thesis,"1 to 6 Hours
1 to 6 undergraduate hours. No graduate credit.","Limited in general to seniors in the curriculum in chemical and biomolecular engineering. Any others must have the consent of the head of the department. Each student taking the course must register in a minimum of 5 hours either in one term or divided over two terms. A maximum registration of 10 hours in two terms is permitted. 1 to 6 undergraduate hours. No graduate credit. In order to receive credit, a thesis must be presented by each student registered in CHBE 499.",,No graduate credit.,,,,,"[CHBE 499 Senior Thesis credit: 1 to 6 Hours.](<https://courses.illinois.edu/schedule/terms/CHBE/499>)

Limited in general to seniors in the curriculum in chemical and biomolecular engineering. Any others must have the consent of the head of the department. Each student taking the course must register in a minimum of 5 hours either in one term or divided over two terms. A maximum registration of 10 hours in two terms is permitted. 1 to 6 undergraduate hours. No graduate credit. In order to receive credit, a thesis must be presented by each student registered in [CHBE 499](<https://catalog.illinois.edu/search/?P=CHBE%20499>).",https://catalog.illinois.edu/courses-of-instruction/chbe/,2026–2027
CHBE 510,CHBE,510,Graduate CHBE Internship,0 Hours,Full-time practice of chemical engineering in an off-campus industrial setting or research laboratory environment. Summary report required. Students must have received internship offer prior to enrolling in this course. Approved for S/U grading only. May be repeated if student is selected for additional work terms. Prerequisite: Graduate standing only.,Prerequisite: Graduate standing only.,,,,,,"[CHBE 510 Graduate CHBE Internship credit: 0 Hours.](<https://courses.illinois.edu/schedule/terms/CHBE/510>)

Full-time practice of chemical engineering in an off-campus industrial setting or research laboratory environment. Summary report required. Students must have received internship offer prior to enrolling in this course. Approved for S/U grading only. May be repeated if student is selected for additional work terms. Prerequisite: Graduate standing only.",https://catalog.illinois.edu/courses-of-instruction/chbe/,2026–2027
CHBE 513,CHBE,513,Advanced Transport Phenomena,"4 Hours
4 graduate hours.","The advanced analysis of transport phenomena is a prerequisite to analyzing physical phenomena in a broad range of chemical engineering processes and applications. Topics include governing equations, mathematical analyses, essential mechanisms of conduction, diffusion and convective transport, hydrodynamic stability, and the interaction of mass transfer with reactions. This course is an alternative to CHBE 523, with the added coverage of momentum transport. 4 graduate hours. 4 professional hours. Prerequisite: CHBE 521 and CHBE 421; or 400 level course in transport phenomena; or consent of instructor.",Prerequisite: CHBE 521 and CHBE 421; or 400 level course in transport phenomena; or consent of instructor.,,,,,,"[CHBE 513 Advanced Transport Phenomena credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/CHBE/513>)

The advanced analysis of transport phenomena is a prerequisite to analyzing physical phenomena in a broad range of chemical engineering processes and applications. Topics include governing equations, mathematical analyses, essential mechanisms of conduction, diffusion and convective transport, hydrodynamic stability, and the interaction of mass transfer with reactions. This course is an alternative to [CHBE 523](<https://catalog.illinois.edu/search/?P=CHBE%20523>), with the added coverage of momentum transport. 4 graduate hours. 4 professional hours. Prerequisite: [CHBE 521](<https://catalog.illinois.edu/search/?P=CHBE%20521>) and [CHBE 421](<https://catalog.illinois.edu/search/?P=CHBE%20421>); or 400 level course in transport phenomena; or consent of instructor.",https://catalog.illinois.edu/courses-of-instruction/chbe/,2026–2027
CHBE 521,CHBE,521,Applied Mathematics in CHBE,3 or 4 Hours,"Development of mathematical models and a survey of modern mathematical methods currently used in the solution of chemical and biomolecular engineering problems; topics include the application of vectors and matrices, partial differential equations, numerical analysis, and methods of optimization in Chemical and Biomolecular Engineering. Prerequisite: Consent of instructor.",Prerequisite: Consent of instructor.,,,,,,"[CHBE 521 Applied Mathematics in CHBE credit: 3 or 4 Hours.](<https://courses.illinois.edu/schedule/terms/CHBE/521>)

Development of mathematical models and a survey of modern mathematical methods currently used in the solution of chemical and biomolecular engineering problems; topics include the application of vectors and matrices, partial differential equations, numerical analysis, and methods of optimization in Chemical and Biomolecular Engineering. Prerequisite: Consent of instructor.",https://catalog.illinois.edu/courses-of-instruction/chbe/,2026–2027
CHBE 522,CHBE,522,Fluid Dynamics,4 Hours,"Basic concepts in fluid dynamics with special emphasis on topics of interest to chemical and biomolecular engineers. Derivation of the Navier-Stokes equations; solutions for creeping flow, perfect fluids, and boundary layers; non-Newtonian fluids; turbulence. Prerequisite: Consent of instructor.",Prerequisite: Consent of instructor.,,,,,,"[CHBE 522 Fluid Dynamics credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/CHBE/522>)

Basic concepts in fluid dynamics with special emphasis on topics of interest to chemical and biomolecular engineers. Derivation of the Navier-Stokes equations; solutions for creeping flow, perfect fluids, and boundary layers; non-Newtonian fluids; turbulence. Prerequisite: Consent of instructor.",https://catalog.illinois.edu/courses-of-instruction/chbe/,2026–2027
CHBE 523,CHBE,523,Heat and Mass Transfer,3 or 4 Hours,"Principles of transfer operations developed in terms of physical rate processes; boundary layer heat and mass transfer, phase changes, and separation processes. Prerequisite: Consent of instructor.",Prerequisite: Consent of instructor.,,,,,,"[CHBE 523 Heat and Mass Transfer credit: 3 or 4 Hours.](<https://courses.illinois.edu/schedule/terms/CHBE/523>)

Principles of transfer operations developed in terms of physical rate processes; boundary layer heat and mass transfer, phase changes, and separation processes. Prerequisite: Consent of instructor.",https://catalog.illinois.edu/courses-of-instruction/chbe/,2026–2027
CHBE 525,CHBE,525,Statistical Thermodynamics for Chemical Engineers,4 Hours,"Fundamentals and applications of both macroscopic thermodynamics and statistical mechanics. The formalism of statistical mechanics is introduced, in particular the development and calculation of partition functions, as well as its connections to thermodynamic equations of state and material properties. These concepts will be applied to problems relevant to chemical engineering, such as solution theory, electrolytes, adsorption, non-equilibrium thermodynamics, chemical reactions, molecular simulation, and dispersive interactions. Prerequisite: CHBE 321. Graduate standing required.",Prerequisite: CHBE 321.,,,,,,"[CHBE 525 Statistical Thermodynamics for Chemical Engineers credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/CHBE/525>)

Fundamentals and applications of both macroscopic thermodynamics and statistical mechanics. The formalism of statistical mechanics is introduced, in particular the development and calculation of partition functions, as well as its connections to thermodynamic equations of state and material properties. These concepts will be applied to problems relevant to chemical engineering, such as solution theory, electrolytes, adsorption, non-equilibrium thermodynamics, chemical reactions, molecular simulation, and dispersive interactions. Prerequisite: [CHBE 321](<https://catalog.illinois.edu/search/?P=CHBE%20321>). Graduate standing required.",https://catalog.illinois.edu/courses-of-instruction/chbe/,2026–2027
CHBE 551,CHBE,551,Chemical Kinetics & Catalysis,4 Hours,"Rates and mechanisms of chemical reactions, treatment of data, steady state and unsteady behavior predictions of mechanisms, prediction of rate constants and activation barriers. Introduction to catalysis. Catalysis by solvents, metals, organometallics, acids, enzymes, semiconductors. Same as CHEM 582. Prerequisite: An undergraduate course in chemical kinetics.",Prerequisite: An undergraduate course in chemical kinetics.,,,,,,"[CHBE 551 Chemical Kinetics & Catalysis credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/CHBE/551>)

Rates and mechanisms of chemical reactions, treatment of data, steady state and unsteady behavior predictions of mechanisms, prediction of rate constants and activation barriers. Introduction to catalysis. Catalysis by solvents, metals, organometallics, acids, enzymes, semiconductors. Same as [CHEM 582](<https://catalog.illinois.edu/search/?P=CHEM%20582>). Prerequisite: An undergraduate course in chemical kinetics.",https://catalog.illinois.edu/courses-of-instruction/chbe/,2026–2027
CHBE 553,CHBE,553,Surface Chemistry,4 Hours,"Introduction to the behavior of molecules adsorbed on solid surfaces; the structure of surfaces and adsorbate layers. The bonding of molecules to surfaces; adsorbate phase transitions; trapping and sticking of molecules on surfaces. An introduction to surface reactions; kinetics of surface reactions. A review of principles of chemical reactivity; reactivity trends on surfaces; prediction of rates and mechanisms of reactions on metals, semiconductors, and insulators. Same as CHEM 586. Prerequisite: CHEM 444.",Prerequisite: CHEM 444.,,,,,,"[CHBE 553 Surface Chemistry credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/CHBE/553>)

Introduction to the behavior of molecules adsorbed on solid surfaces; the structure of surfaces and adsorbate layers. The bonding of molecules to surfaces; adsorbate phase transitions; trapping and sticking of molecules on surfaces. An introduction to surface reactions; kinetics of surface reactions. A review of principles of chemical reactivity; reactivity trends on surfaces; prediction of rates and mechanisms of reactions on metals, semiconductors, and insulators. Same as [CHEM 586](<https://catalog.illinois.edu/search/?P=CHEM%20586>). Prerequisite: [CHEM 444](<https://catalog.illinois.edu/search/?P=CHEM%20444>).",https://catalog.illinois.edu/courses-of-instruction/chbe/,2026–2027
CHBE 565,CHBE,565,CHBE Seminar,1 Hour,Required of all graduate students whose major is Chemical and Biomolecular Engineering. Approved for S/U grading only. May be repeated. Prerequisite: CHBE 422.,Prerequisite: CHBE 422.,,,,,,"[CHBE 565 CHBE Seminar credit: 1 Hour.](<https://courses.illinois.edu/schedule/terms/CHBE/565>)

Required of all graduate students whose major is Chemical and Biomolecular Engineering. Approved for S/U grading only. May be repeated. Prerequisite: [CHBE 422](<https://catalog.illinois.edu/search/?P=CHBE%20422>).",https://catalog.illinois.edu/courses-of-instruction/chbe/,2026–2027
CHBE 571,CHBE,571,Bioinformatics,"4 Hours
4 graduate hours.","Introduction to statistical methods used in the analysis of genomic data. Methods are organized around data types commonly found in biological experiments, such as genotype data, gene expression levels, histone modifications, and microbiome data. Emphasis on statistical understanding. Practical implementation will be illustrated in R. Same as ANSC 543, MCB 571, and STAT 530. 4 graduate hours. No professional credit. Prerequisite: MATH 461, STAT 410, STAT 420, or equivalent coursework for these three courses and thorough knowledge of R.","Prerequisite: MATH 461, STAT 410, STAT 420, or equivalent coursework for these three courses and thorough knowledge of R.",,,,,,"[CHBE 571 Bioinformatics credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/CHBE/571>)

Introduction to statistical methods used in the analysis of genomic data. Methods are organized around data types commonly found in biological experiments, such as genotype data, gene expression levels, histone modifications, and microbiome data. Emphasis on statistical understanding. Practical implementation will be illustrated in R. Same as [ANSC 543](<https://catalog.illinois.edu/search/?P=ANSC%20543>), [MCB 571](<https://catalog.illinois.edu/search/?P=MCB%20571>), and [STAT 530](<https://catalog.illinois.edu/search/?P=STAT%20530>). 4 graduate hours. No professional credit. Prerequisite: [MATH 461](<https://catalog.illinois.edu/search/?P=MATH%20461>), [STAT 410](<https://catalog.illinois.edu/search/?P=STAT%20410>), [STAT 420](<https://catalog.illinois.edu/search/?P=STAT%20420>), or equivalent coursework for these three courses and thorough knowledge of R.",https://catalog.illinois.edu/courses-of-instruction/chbe/,2026–2027
CHBE 581,CHBE,581,Leadership Skills Application,1 Hour,"Application of foundational principles to real-world challenges faced by chemical engineers across diverse industries. Students will analyze case studies and engage with guest speakers to see how successful leaders have put key leadership competencies into action. Students will also build their own personalized leadership development plan and gain practical insights to shape and strengthen their leadership journey. Prerequisite: Completion of or concurrent enrollment in BADM 508, or consent of instructor. Restricted to MENG:Engr:Chem Engr Lead majors.","Prerequisite: Completion of or concurrent enrollment in BADM 508, or consent of instructor.",,,,,,"[CHBE 581 Leadership Skills Application credit: 1 Hour.](<https://courses.illinois.edu/schedule/terms/CHBE/581>)

Application of foundational principles to real-world challenges faced by chemical engineers across diverse industries. Students will analyze case studies and engage with guest speakers to see how successful leaders have put key leadership competencies into action. Students will also build their own personalized leadership development plan and gain practical insights to shape and strengthen their leadership journey. Prerequisite: Completion of or concurrent enrollment in [BADM 508](<https://catalog.illinois.edu/search/?P=BADM%20508>), or consent of instructor. Restricted to MENG:Engr:Chem Engr Lead majors.",https://catalog.illinois.edu/courses-of-instruction/chbe/,2026–2027
CHBE 582,CHBE,582,Business Value and Skills Application,1 Hour,"Application of foundational financial principles to real-world challenges faced by chemical engineers across a range of industries. Students will consider case studies and interact with guest speakers to explore how financial decision-making integrates strategic thinking and organizational priorities. Students will also learn to navigate differing definitions of value across companies and gain the tools to assess and apply business value concepts in their professional career. Prerequisite: Completion of or concurrent enrollment in ACCY 503, or consent of instructor. Restricted to MENG:Engr:Chem Engr Lead majors.","Prerequisite: Completion of or concurrent enrollment in ACCY 503, or consent of instructor.",,,,,,"[CHBE 582 Business Value and Skills Application credit: 1 Hour.](<https://courses.illinois.edu/schedule/terms/CHBE/582>)

Application of foundational financial principles to real-world challenges faced by chemical engineers across a range of industries. Students will consider case studies and interact with guest speakers to explore how financial decision-making integrates strategic thinking and organizational priorities. Students will also learn to navigate differing definitions of value across companies and gain the tools to assess and apply business value concepts in their professional career. Prerequisite: Completion of or concurrent enrollment in [ACCY 503](<https://catalog.illinois.edu/search/?P=ACCY%20503>), or consent of instructor. Restricted to MENG:Engr:Chem Engr Lead majors.",https://catalog.illinois.edu/courses-of-instruction/chbe/,2026–2027
CHBE 593,CHBE,593,Individual Study,0 to 4 Hours,Study under the supervision of a staff member in areas not covered in established course offerings. Approved for both letter and S/U grading. Prerequisite: Consent of the staff member under whom the study is to be made.,Prerequisite: Consent of the staff member under whom the study is to be made.,,,,,,"[CHBE 593 Individual Study credit: 0 to 4 Hours.](<https://courses.illinois.edu/schedule/terms/CHBE/593>)

Study under the supervision of a staff member in areas not covered in established course offerings. Approved for both letter and S/U grading. Prerequisite: Consent of the staff member under whom the study is to be made.",https://catalog.illinois.edu/courses-of-instruction/chbe/,2026–2027
CHBE 594,CHBE,594,Special Topics,1 to 4 Hours,"Various advanced topics; generally taken during the second year of graduate study. Typical topics include turbulence, hydrodynamic instability, process dynamics, interfacial phenomena, reactor design, cellular bioengineering, properties of matter at high pressure, and phase transitions. May be repeated. Prerequisite: Consent of instructor.",Prerequisite: Consent of instructor.,,,,,,"[CHBE 594 Special Topics credit: 1 to 4 Hours.](<https://courses.illinois.edu/schedule/terms/CHBE/594>)

Various advanced topics; generally taken during the second year of graduate study. Typical topics include turbulence, hydrodynamic instability, process dynamics, interfacial phenomena, reactor design, cellular bioengineering, properties of matter at high pressure, and phase transitions. May be repeated. Prerequisite: Consent of instructor.",https://catalog.illinois.edu/courses-of-instruction/chbe/,2026–2027
CHBE 597,CHBE,597,Special Problems,2 to 16 Hours,"Individual work on problem-oriented projects not included in theses. This could be research, engineering design, or professional work in chemical and biomolecular engineering which has educational values. The work must be done under the supervision of a staff member with the approval of the department head. Research topics will vary semester to semester and instructor to instructor. May be repeated.",,,,,,,"[CHBE 597 Special Problems credit: 2 to 16 Hours.](<https://courses.illinois.edu/schedule/terms/CHBE/597>)

Individual work on problem-oriented projects not included in theses. This could be research, engineering design, or professional work in chemical and biomolecular engineering which has educational values. The work must be done under the supervision of a staff member with the approval of the department head. Research topics will vary semester to semester and instructor to instructor. May be repeated.",https://catalog.illinois.edu/courses-of-instruction/chbe/,2026–2027
CHBE 598,CHBE,598,Research Seminar,0 to 4 Hours,"Discussion of recent developments of importance to different areas of chemical and biomolecular engineering research. The course is divided into a number of sections, and subject matter differs from section to section and from time to time. Approved for S/U grading only. May be repeated. Prerequisite: Consent of instructor.",Prerequisite: Consent of instructor.,,,,,,"[CHBE 598 Research Seminar credit: 0 to 4 Hours.](<https://courses.illinois.edu/schedule/terms/CHBE/598>)

Discussion of recent developments of importance to different areas of chemical and biomolecular engineering research. The course is divided into a number of sections, and subject matter differs from section to section and from time to time. Approved for S/U grading only. May be repeated. Prerequisite: Consent of instructor.",https://catalog.illinois.edu/courses-of-instruction/chbe/,2026–2027
CHBE 599,CHBE,599,Thesis Research,0 to 16 Hours,Candidates for the master's degree who elect research are required to write a thesis. A thesis is always required for the Doctor of Philosophy. Not all candidates for thesis work necessarily are accepted. Any student whose major is in another department must receive permission from the head of the Department of Chemical and Biomolecular Engineering to register in this course. Approved for S/U grading only.,,,,,,,"[CHBE 599 Thesis Research credit: 0 to 16 Hours.](<https://courses.illinois.edu/schedule/terms/CHBE/599>)

Candidates for the master's degree who elect research are required to write a thesis. A thesis is always required for the Doctor of Philosophy. Not all candidates for thesis work necessarily are accepted. Any student whose major is in another department must receive permission from the head of the Department of Chemical and Biomolecular Engineering to register in this course. Approved for S/U grading only.",https://catalog.illinois.edu/courses-of-instruction/chbe/,2026–2027
